"","X","respondent_id","collector_id","start_date","end_date","prolific_id","allocated_wild_300","allocated_uk_300","allocated_develop_300","treatment","letter","sympath_1","sympath_2","donation","donation_explain","allocation_100","behavioural_1","behavioural_2","behavioural_3","behavioural_4","behavioural_5","sufficiency_1","sufficiency_2","sufficiency_3","social_norm_1","social_norm_2","social_norm_donation","efficacy","ego_1","ego_2","finance_secure_1","finance_secure_2","finance_secure_3","finance_secure_4","experience_1","experience_2","experience_3","climate_change_1","climate_change_2","climate_change_3","flood_1","flood_2","flood_3","connect_1","connect_2","connect_3","connect_4","connect_5","connect_6","gender","age","ethnicity","other_ethn","education","postcode","MD_index","nudge","message_framing"
"1003",1018,11527173041,257594245,"04/22/2020 01:43:17 PM","04/22/2020 01:49:26 PM","56153d5e7ffc8a000a811ba8",0.666666666666667,0.233333333333333,0.1,"biodiversity","A",20,20,10,"i love nature and it needs somewhere to live just as much as humans do",0.8,14,10,13,18,10,19,"none","none",12,12,5,15,0,0,0,0,0,0,0,5,10,14,20,11,2,1,0,7,5,7,7,7,7,"Female",39.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","BD23 4RD",8,"absent","biodiversity"
"1004",1019,11527172985,257594245,"04/22/2020 01:42:21 PM","04/22/2020 01:57:12 PM","5cff9bfa99284f00194f1990",0.833333333333333,0.166666666666667,0,"biodiversity_nudge","B",20,20,20,"Because I love animals and would really like to help in anyway I can",1,0,0,0,10,0,20,"None","None",20,10,1,10,0,10,20,20,15,20,0,20,10,10,10,0,0,0,0,1,7,4,7,4,4,"Male",39.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","TN12 5DD",7,"present","biodiversity"
"1005",1020,11527172974,257594245,"04/22/2020 01:43:26 PM","04/22/2020 01:51:48 PM","5d54c5adcfc6ef0018ce139c",0,1,0,"es-local","C",9,13,0,"Cant afford to",0,7,0,0,14,0,20,"None","None",13,10,1,12,10,6,3,4,0,0,14,14,10,20,20,20,1,0,0,3,4,4,3,2,3,"Female",59.5,"White or Caucasian","0","Undergraduate degree","S62 6LE",3,"absent","es-local"
"1006",1021,11527172779,257594245,"04/22/2020 01:43:32 PM","04/22/2020 01:52:05 PM","5e29f35508b1de06398dfd8e",0.5,0.25,0.25,"es-local","C",20,20,50,"Because it is important to support this kind of campaign",0.5,20,17,19,20,16,18,"none","none",18,18,10,18,2,3,13,16,10,15,5,19,20,1,1,0,0,1,0,5,5,5,5,5,5,"Female",39.5,"White or Caucasian","0","A-level or equivalent including vocational equivalents","B13 0LB",1,"absent","es-local"
"1007",1022,11527172622,257594245,"04/22/2020 01:42:39 PM","04/22/2020 01:53:39 PM","5e433d4664bc4b1d849474f3",0.333333333333333,0.5,0.166666666666667,"es-global","E",12,15,1,"If everyone donates a small amount it is more likely to succeed as a project than if there is a necessary minimum donation",0.2,16,3,0,10,9,7,"I used the importance of carbon offsetting to come to a decision. Other natural effects of this are less important.","The organisation behind the effort seems to have been excluded.",12,11,0.5,5,20,20,13,14,6,20,12,14,0,5,13,5,0,0,0,5,2,2,5,2,6,"Female",21,"White or Caucasian","0","A-level or equivalent including vocational equivalents","CT1 1NA",3,"absent","es-global"
"1008",1023,11527172461,257594245,"04/22/2020 01:43:09 PM","04/22/2020 01:56:47 PM","5be76e59d153f500019a700c",0.166666666666667,0.666666666666667,0.166666666666667,"es-local_nudge","D",15,20,5,"restoring the land will benefit many",1,9,11,9,20,9,20,"i know the benefits of having a rainforest","none",15,17,10,12,9,9,0,9,0,8,20,20,11,0,0,0,0,0,0,1,5,2,6,2,6,"Female",29.5,"Black/African/Caribbean/Black British","0","Undergraduate degree","SS17 0QB",6,"present","es-local"
"1009",1024,11527172430,257594245,"04/22/2020 01:43:25 PM","04/22/2020 01:48:22 PM","5d442839a8faa30001131e8a",0.666666666666667,0.166666666666667,0.166666666666667,"es-global_nudge","F",15,20,50,"Its an important issue",0.5,20,15,15,20,10,12,"none","none",20,10,10,13,7,10,10,20,10,20,10,20,10,0,10,0,0,0,0,7,6,4,7,7,7,"Male",49.5,"White or Caucasian","0","None of the above","ME12 2JW",6,"present","es-global"
"1010",1025,11527172092,257594245,"04/22/2020 01:42:56 PM","04/22/2020 01:49:00 PM","59f17b480fb3a90001bd9ff8",0.666666666666667,0.166666666666667,0.166666666666667,"es-local_nudge","D",15,15,50,"I am concerned about forests",0.5,16,16,10,18,14,12,"None","How to support the project",13,12,10,11,8,12,10,14,12,16,5,15,16,3,2,2,4,0,0,6,7,5,7,7,7,"Female",49.5,"White or Caucasian","0","Undergraduate degree","SY131DB",5,"present","es-local"
"1011",1026,11527172002,257594245,"04/22/2020 01:43:05 PM","04/22/2020 01:57:09 PM","5cca19fccb4dc60001d22e18",0.166666666666667,0.5,0.333333333333333,"biodiversity_nudge","B",15,20,50,"to help stop the extinction of the animals",0.5,14,12,11,20,20,5,"none","maybe to show the bad affects of the current situation of the rainforest to paint an image of how we can have a postive impact",8,4,10,10,4,8,4,3,0,4,19,17,15,0,5,2,0,0,0,3,5,4,5,4,5,"Male",29.5,"White or Caucasian","0","Undergraduate degree","B42 1QL",4,"present","biodiversity"
"1012",1027,11527171889,257594245,"04/22/2020 01:43:14 PM","04/22/2020 01:50:14 PM","5a8c4425ae9a0b0001aa2260",0.0833333333333333,0.666666666666667,0.25,"biodiversity_nudge","B",15,20,5,"wildlife conservation is important",0.25,20,14,16,10,8,6,"none","how exactly the money will be used to restore the rainforest",15,12,2,8,9,4,15,14,0,13,0,19,13,0,1,0,2,0,0,1,6,3,6,2,4,"Female",29.5,"White or Caucasian","0","Undergraduate degree","CF23 6EP",10,"present","biodiversity"
"1013",1028,11527171665,257594245,"04/22/2020 01:43:00 PM","04/22/2020 01:52:54 PM","5be1c6db93cab6000123baf9",0.5,0.5,0,"es-global_nudge","F",11,13,10,"No detail of how the money will be used. CEO salary?",0.1,14,5,9,11,3,2,"none","how is the money going to be used.",10,11,5,7,8,12,5,11,4,9,2,11,14,4,7,6,0,0,0,5,5,5,5,6,5,"Male",59.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","TR16 4DJ",3,"present","es-global"
"1014",1029,11527171137,257594245,"04/22/2020 01:42:47 PM","04/22/2020 01:53:30 PM","5bf2d027157eff00013f0d58",0.166666666666667,0.166666666666667,0.666666666666667,"es-local","C",10,19,10,"I wanted to help the cause",0.1,10,0,10,10,15,20,"None","If any money goes to admin costs. If so how much.",10,10,5,15,7,20,20,20,14,20,20,20,10,10,10,7,0,0,0,4,4,4,6,1,2,"Male",29.5,"Asian or Asian British","0","Undergraduate degree","PR14NL ",4,"absent","es-local"
"1015",1030,11527170870,257594245,"04/22/2020 01:42:49 PM","04/22/2020 01:48:46 PM","5cb87a8cd231ba0016fd5a16",0.166666666666667,0.666666666666667,0.166666666666667,"es-global","E",14,20,0,"I don’t have spare money to be donating ",0.3,16,13,4,15,3,8,"None","Maybe how successful it is so far ",16,8,10,5,0,10,10,4,0,8,0,10,12,7,15,0,4,2,4,2,6,2,6,2,2,"Female",29.5,"White or Caucasian","0","A-level or equivalent including vocational equivalents","SA2 7RU",10,"absent","es-global"
"1016",1031,11527170373,257594245,"04/22/2020 01:41:28 PM","04/22/2020 01:56:38 PM","57c95ec2c6c5ed00013fa343",0.333333333333333,0.333333333333333,0.333333333333333,"es-local_nudge","D",18,20,80,"The money will go to a good cause which will lead to several beneficial outcomes",1,19,15,14,18,16,12,"I don't have a strong insight to the inner structure of charities working towards restoring rain forests. Although, this is a cause I strongly believe in and would donate money towards. I would look up additional information about the organisation before donating to it in a real life situation. ","the name and contact details of the organisation so that I could find more information about it",16,15,40,11,8,10,8,19,2,18,0,12,13,1,3,0,1,0,0,6,5,1,5,6,4,"Female",29.5,"White or Caucasian","0","Higher degree","AB24 5EB",9,"present","es-local"
"1017",1032,11527170360,257594245,"04/22/2020 01:42:30 PM","04/22/2020 02:01:48 PM","5a72662482968f0001a6c98e",0.333333333333333,0.333333333333333,0.333333333333333,"es-global_nudge","F",20,20,100,"Being to East Africa and to think anything would endanger the territory that would in turn cause global climate change and cause some animals to turn extinct moves me",1,20,20,20,20,20,20,"Holidays to East Africa and tours taken","None",20,20,20,20,0,0,15,5,10,5,20,20,20,0,0,0,0,0,0,2,5,5,7,5,5,"Female",29.5,"Black/African/Caribbean/Black British","0","Higher degree","SO322LA",10,"present","es-global"
"1018",1033,11527170342,257594245,"04/22/2020 01:42:31 PM","04/22/2020 01:48:02 PM","5bd1ebd75c90120001d0f088",0,1,0,"es-local_nudge","D",14,19,0,"I feel that we need to support more charities at home. ",0,14,0,0,10,0,16,"None","None",20,10,5,19,10,10,0,4,0,5,1,14,10,10,5,3,0,0,0,1,6,3,6,2,4,"Male",39.5,"White or Caucasian","0","A-level or equivalent including vocational equivalents","DN16 3EQ ",2,"present","es-local"
"1019",1034,11527170321,257594245,"04/22/2020 01:42:39 PM","04/22/2020 01:54:09 PM","5e0d41b71306444ca387acb5",0.166666666666667,0.5,0.333333333333333,"es-global","E",15,14,20,"It's a good cause that I can stand behind",0.2,11,3,1,6,2,15,"None","None",14,14,50,10,1,15,13,6,5,14,2,17,14,7,14,10,0,0,0,3,6,1,5,6,4,"Female",29.5,"Black/African/Caribbean/Black British","0","Undergraduate degree","M40 0GF",2,"absent","es-global"
"1020",1035,11527170266,257594245,"04/22/2020 01:41:51 PM","04/22/2020 01:52:22 PM","5c41e462b00b3300018f06e4",0.166666666666667,0.666666666666667,0.166666666666667,"es-global","E",17,20,10,"It's a good cause",0.5,12,8,6,20,7,10,"None","None",20,20,5,20,0,0,0,13,0,16,0,13,13,0,4,0,0,0,0,3,6,3,5,6,6,"Female",39.5,"White or Caucasian","0","Undergraduate degree","ST74HB ",7,"absent","es-global"
"1021",1036,11527170077,257594245,"04/22/2020 01:41:19 PM","04/22/2020 01:51:45 PM","5d53ef5ee466b00001555819",0.333333333333333,0.166666666666667,0.5,"es-local","C",15,18,5,"its for the future of the planet",0.25,20,11,16,17,8,17,"none","acreage size of project ",14,9,2,12,2,2,14,15,8,14,16,20,18,0,0,0,0,0,0,6,6,6,5,6,5,"Female",59.5,"Mixed/Multiple ethnic groups","0","Higher degree","S35 0GH",7,"absent","es-local"
"1022",1037,11527170049,257594245,"04/22/2020 01:42:39 PM","04/22/2020 01:50:06 PM","5d752683d6f59100017a59c6",0.166666666666667,0.666666666666667,0.166666666666667,"es-global_nudge","F",15,20,10,"I donated to help the cause although only 10 as I do not really know what my money is going towards and how the charity is restoring the rainforest",0.2,11,5,0,15,7,0,"None","How they are going to restore the rainforest, is the logging continuing in a different area",15,10,5,5,5,6,15,20,0,19,20,15,20,3,0,0,0,0,0,5,5,7,7,7,5,"Female",21,"White or Caucasian","0","Undergraduate degree","L172AP",5,"present","es-global"
"1023",1038,11527169422,257594245,"04/22/2020 01:42:07 PM","04/22/2020 01:52:12 PM","59d4d493c618a50001cf5c6a",0.166666666666667,0.666666666666667,0.166666666666667,"biodiversity","A",16,20,2,"I donated a small amount because I love the animals but cannot afford to donate any more.",0.4,14,11,20,11,10,16,"none","Some figures",14,14,1,11,8,6,0,0,0,0,0,20,11,8,10,10,0,0,0,6,6,5,7,6,7,"Female",49.5,"White or Caucasian","0","Higher degree","WS11 5QG",3,"absent","biodiversity"
"1024",1039,11527169264,257594245,"04/22/2020 01:42:15 PM","04/22/2020 01:46:21 PM","5a4d1d3b3646f90001b43f68",1,0,0,"biodiversity","A",20,20,300,"Because I have a deep interest and love for animals and protecting them.",1,0,0,13,20,0,20,"none","I would like to know if the money did actually get to them and worked and what they built to save the animals or what they did to save the animals",20,20,500,20,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,1,7,1,7,4,1,"Female",29.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","NR280DA",6,"absent","biodiversity"
"1025",1040,11527169248,257594245,"04/22/2020 01:42:02 PM","04/22/2020 01:53:06 PM","5c5744b15a94d70001202115",0.2,0.6,0.2,"es-local_nudge","D",14,17,60,"I am happy to support this but have preferred charities that I support.",0.6,15,12,12,14,12,11,"None","None",14,14,25,14,8,9,14,14,5,15,6,14,14,6,6,6,0,0,0,3,5,2,5,6,5,"Female",49.5,"White or Caucasian","0","Higher degree","AL109HQ",7,"present","es-local"
"1026",1041,11527169224,257594245,"04/22/2020 01:42:24 PM","04/22/2020 01:47:33 PM","56026b1ce372c00011bd45f6",0.5,0.5,0,"biodiversity_nudge","B",14,17,10,"I think it is a worthy cause.",0.2,19,10,6,10,7,7,"None","A website with more information",12,14,5,10,11,14,16,11,3,7,7,14,11,6,6,5,4,0,0,3,6,4,6,6,6,"Female",29.5,"White or Caucasian","0","A-level or equivalent including vocational equivalents","NG3 3EL",4,"present","biodiversity"
"1027",1042,11527169011,257594245,"04/22/2020 01:42:19 PM","04/22/2020 01:49:48 PM","5629f7f1c8ffc2000f5135a0",0.333333333333333,0.5,0.166666666666667,"es-local","C",20,20,30,"It seems like it will make a difference to the environment there. ",0.5,17,13,12,20,13,18,"None","None",15,14,5,15,5,9,20,20,13,20,20,20,19,0,0,0,1,0,0,6,7,3,5,7,6,"Female",59.5,"White or Caucasian","0","Undergraduate degree","LA1 4LT",7,"absent","es-local"
"1028",1043,11527168896,257594245,"04/22/2020 01:41:47 PM","04/22/2020 01:46:56 PM","5cc0a14148278000164ad1b2",0.5,0.333333333333333,0.166666666666667,"es-global","E",14,16,20,"I donated because it benefits the country that I and my family live in as well as helping the environment ",0.5,14,8,10,13,7,11,"none","none",7,7,0,10,10,13,4,14,5,16,8,18,6,7,8,3,0,0,0,2,6,4,5,4,4,"Female",29.5,"White or Caucasian","0","Undergraduate degree","LS11 7DS",1,"absent","es-global"
"1029",1044,11527168755,257594245,"04/22/2020 01:42:13 PM","04/22/2020 01:47:30 PM","5be1aac8ca095c0001b9f6e4",0.666666666666667,0.166666666666667,0.166666666666667,"es-local_nudge","D",17,20,20,"I'm happy to donate to any cause that supports protecting wildlife and conservation of the planet, but at the moment I'm having to very carefully watch how much money I spend due to the Covid outbreak.",0.5,20,10,0,20,10,15,"none.","none.",20,15,10,20,0,0,20,20,10,20,20,20,14,0,0,0,1,0,0,7,7,5,7,7,5,"Female",39.5,"White or Caucasian","0","Undergraduate degree","HG3 2HF",10,"present","es-local"
"1030",1045,11527168012,257594245,"04/22/2020 01:41:21 PM","04/22/2020 01:49:49 PM","597cf6b07fd75300013451f3",0,1,0,"es-global","E",2,10,0,"needs in our own country are a top priority at the moment",0,0,0,0,10,0,16,"none","none",12,10,10,3,20,20,2,20,10,20,0,17,7,13,10,10,0,0,0,3,6,3,2,3,2,"Female",59.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","SK15 1TP",1,"absent","es-global"
"1031",1046,11527167877,257594245,"04/22/2020 01:41:49 PM","04/22/2020 01:51:04 PM","5c4b029af149b800015a5b02",0.666666666666667,0.166666666666667,0.166666666666667,"es-local_nudge","D",8,12,0,"I have charities that i donate to every month and this changes every 6 months. I'd probably note this cause down and donate at a later date if they were still appearling.",0.1,6,6,6,6,8,16,"none","none",14,6,5,5,5,6,20,20,12,20,2,13,6,11,7,8,0,0,0,2,2,6,5,6,6,"Female",29.5,"White or Caucasian","0","Higher degree","NP10 9NY",7,"present","es-local"
"1032",1047,11527167856,257594245,"04/22/2020 01:41:26 PM","04/22/2020 01:58:12 PM","5a520dfeeedc3200014206dc",0.333333333333333,0.5,0.166666666666667,"es-global","E",16,15,10,"reduces the risk of dangerous storms and helps animals from global extinction",0.4,20,16,17,18,12,14,"none","none",17,15,10,16,3,7,13,8,12,13,5,16,10,14,8,4,2,4,1,6,5,5,7,5,5,"Female",69.5,"White or Caucasian","0","O-level/GCSE or equivalent including vocational equivalents","SY24 5JP",8,"absent","es-global"
"1033",1048,11527167615,257594245,"04/22/2020 01:41:26 PM","04/22/2020 01:49:37 PM","5aadb6d1811b2000016f75f7",0.5,0.333333333333333,0.166666666666667,"es-global","E",15,15,10,"It's a worthy cause and £10 is what I could afford to give",0.1,15,0,0,10,0,13,"none","Perhaps would have been good to know how they are concretely restoring the East African rain forest",15,5,10,10,5,10,10,20,10,20,0,20,10,0,0,0,4,0,0,3,2,6,6,6,2,"Female",29.5,"White or Caucasian","0","Higher degree","SE5 0AG",2,"absent","es-global"
"1034",1049,11527167431,257594245,"04/22/2020 01:41:33 PM","04/22/2020 01:49:09 PM","5e79ff2947c08503483d1612",0.333333333333333,0.333333333333333,0.333333333333333,"es-local_nudge","D",15,18,8,"Helps people and endangered animal species alike",0.7,15,4,15,20,3,15,"Knowledge of dependence of diverse, thriving ecosystem for human life to thrive. ","none",1,1,1,11,10,10,13,14,6,12,16,17,12,9,9,10,0,0,0,4,5,5,5,5,6,"Male",29.5,"Asian or Asian British","0","Undergraduate degree","IG3 9BE",5,"present","es-local"
"1035",1050,11527167320,257594245,"04/22/2020 01:41:40 PM","04/22/2020 01:46:18 PM","5c72b72e70d5a20001802712",0.2,0.666666666666667,0.133333333333333,"biodiversity_nudge","B",11,13,10,"Can help a little bit",0.5,5,0,0,14,5,10,"None","None",15,7,5,10,13,8,20,4,4,3,15,18,12,6,10,2,0,0,0,5,5,2,6,5,6,"Male",29.5,"White or Caucasian","0","Higher degree","BN27 3UR",8,"present","biodiversity"
"1036",1051,11527167236,257594245,"04/22/2020 01:41:32 PM","04/22/2020 01:47:55 PM","5c4087420bd987000114e714",0.333333333333333,0.333333333333333,0.333333333333333,"es-local_nudge","D",12,14,30,"Not quite sure what money is used for? ",0.5,14,7,6,14,1,9,"none","how money is used",16,14,220,13,8,11,14,9,5,14,17,19,16,0,0,1,0,0,0,3,6,6,6,6,6,"Female",29.5,"White or Caucasian","0","Higher degree","AB24 5BF",6,"present","es-local"
"1037",1052,11527167127,257594245,"04/22/2020 01:41:20 PM","04/22/2020 01:49:49 PM","5ce90d545b78dd0019cb4543",0.166666666666667,0.333333333333333,0.5,"biodiversity_nudge","B",20,20,10,"It is a good cause and i wanted to donate to a good cause",0.4,20,20,20,13,11,20,"None","None",20,10,10,20,0,4,0,1,0,10,20,20,0,0,0,0,0,0,0,2,7,7,5,5,5,"Female",21,"Black/African/Caribbean/Black British","0","A-level or equivalent including vocational equivalents","B20 3DG ",1,"present","biodiversity"
"1038",1053,11527166799,257594245,"04/22/2020 01:40:52 PM","04/22/2020 01:53:38 PM","5d5eefbffd81310016249282",0.5,0.333333333333333,0.166666666666667,"es-local_nudge","D",17,20,5,"Good for environment ",0.1,10,1,8,19,13,13,"None","How expensive it is",13,15,5,9,8,8,11,18,0,17,0,14,11,0,0,1,4,8,4,2,6,2,5,5,6,"Female",21,"White or Caucasian","0","A-level or equivalent including vocational equivalents","NR19 2ET",5,"present","es-local"
"1039",1054,11527166498,257594245,"04/22/2020 01:40:21 PM","04/22/2020 01:54:00 PM","5beab62b2bb2960001c9b288",0,0.666666666666667,0.333333333333333,"biodiversity_nudge","B",10,20,5,"I am supportive of wildlife charities, but cautious at the same time, as many do more unintentional harm than good.",0.05,10,0,0,10,5,15,"As mentioned previously, many wildlife charities cause unintentional harm, even though they have good intentions. For this reason, I am less inclined to donate to such charities until I know a lot more about them than any ad could provide.","I would like to know what effect the work carried out would have on other wildlife in the area which may or may not be under threat.",20,10,20,10,10,20,0,0,0,10,0,20,20,0,6,0,0,0,0,5,6,5,5,5,6,"Male",59.5,"Other (please specify)","Prefer not to say.","A-level or equivalent including vocational equivalents","IV27 4JY",4,"present","biodiversity"
